"","EntryID.uniprot","Symbol","Synonym","Reviewed","EntryName","ProteinName","Keywords","Location","AntibodyName"
"5095","Q6ZPF4","Fmnl3","Frl2 Kiaa2014","reviewed","FMNL3_MOUSE","Formin-like protein 3","3D-structure;Alternative splicing;Angiogenesis;Cell membrane;Cytoplasm;Developmental protein;Lipoprotein;Membrane;Myristate;Phosphoprotein;Reference proteome","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8IVF7}. Cell membrane {ECO:0000250|UniProtKB:Q8IVF7}; Lipid-anchor {ECO:0000255}. Note=Enriched in lamellipodia. {ECO:0000250|UniProtKB:Q8IVF7}.",NA
"5096","P50285","Fmo1","Fmo-1","reviewed","FMO1_MOUSE","Flavin-containing monooxygenase 1 (EC 1.14.13.148) (EC 1.14.13.8) (Dimethylaniline monooxygenase [N-oxide-forming] 1) (Dimethylaniline oxidase 1) (Hepatic flavin-containing monooxygenase 1) (FMO 1) (Trimethylamine monooxygenase)","Direct protein sequencing;Endoplasmic reticulum;FAD;Flavoprotein;Membrane;Monooxygenase;NADP;Oxidoreductase;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P36365}; Single-pass membrane protein {ECO:0000255}.",NA
"5097","Q8K2I3","Fmo2",NA,"reviewed","FMO2_MOUSE","Dimethylaniline monooxygenase [N-oxide-forming] 2 (EC 1.14.13.-) (Dimethylaniline oxidase 2) (Pulmonary flavin-containing monooxygenase 2) (FMO 2)","Acetylation;Endoplasmic reticulum;FAD;Flavoprotein;Isopeptide bond;Magnesium;Membrane;Microsome;Monooxygenase;NADP;Oxidoreductase;Reference proteome;Transmembrane;Transmembrane helix;Ubl conjugation","SUBCELLULAR LOCATION: Microsome membrane {ECO:0000250|UniProtKB:P17635}; Single-pass membrane protein {ECO:0000250|UniProtKB:P17635}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P17635}; Single-pass membrane protein {ECO:0000250|UniProtKB:P17635}.",NA
"5098","P97501","Fmo3",NA,"reviewed","FMO3_MOUSE","Flavin-containing monooxygenase 3 (EC 1.14.13.148) (EC 1.14.13.32) (EC 1.14.13.8) (Dimethylaniline monooxygenase [N-oxide-forming] 3) (Dimethylaniline oxidase 3) (Hepatic flavin-containing monooxygenase 3) (FMO 3) (Trimethylamine monooxygenase)","Endoplasmic reticulum;FAD;Flavoprotein;Membrane;Microsome;Monooxygenase;NADP;Oxidoreductase;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Microsome membrane {ECO:0000250|UniProtKB:P32417}; Single-pass membrane protein {ECO:0000255}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P32417}; Single-pass membrane protein {ECO:0000255}.",NA
"5099","Q8VHG0","Fmo4",NA,"reviewed","FMO4_MOUSE","Dimethylaniline monooxygenase [N-oxide-forming] 4 (EC 1.14.13.8) (Dimethylaniline oxidase 4) (Hepatic flavin-containing monooxygenase 4) (FMO 4)","Endoplasmic reticulum;FAD;Flavoprotein;Membrane;Microsome;Monooxygenase;NADP;Oxidoreductase;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Microsome membrane {ECO:0000250|UniProtKB:Q8K4B7}; Single-pass membrane protein {ECO:0000255}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q8K4B7}; Single-pass membrane protein {ECO:0000255}.",NA
"5100","P97872","Fmo5",NA,"reviewed","FMO5_MOUSE","Flavin-containing monooxygenase 5 (FMO 5) (Dimethylaniline monooxygenase [N-oxide-forming] 5) (EC 1.14.13.8) (Dimethylaniline oxidase 5) (Hepatic flavin-containing monooxygenase 5) (NADPH oxidase) (EC 1.6.3.1)","Endoplasmic reticulum;FAD;Flavoprotein;Lipid metabolism;Membrane;Methylation;Microsome;Monooxygenase;NADP;Oxidoreductase;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Microsome membrane {ECO:0000250|UniProtKB:P49326}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P49326}.",NA
"5101","P50608","Fmod",NA,"reviewed","FMOD_MOUSE","Fibromodulin (FM) (Collagen-binding 59 kDa protein) (Keratan sulfate proteoglycan fibromodulin) (KSPG fibromodulin)","Disulfide bond;Extracellular matrix;Glycoprotein;Leucine-rich repeat;Proteoglycan;Pyrrolidone carboxylic acid;Reference proteome;Repeat;Secreted;Signal;Sulfation","SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.",NA
"5102","P35922","Fmr1","Fmr-1","reviewed","FMR1_MOUSE","Fragile X messenger ribonucleoprotein 1 (Fragile X messenger ribonucleoprotein) (FMRP) (Protein FMR-1) (mFmr1p)","Acetylation;Activator;Alternative splicing;Cell membrane;Cell projection;Centromere;Chromosome;Cytoplasm;DNA damage;Membrane;Methylation;mRNA processing;mRNA splicing;mRNA transport;Neurogenesis;Nucleus;Phosphoprotein;Postsynaptic cell membrane;Reference proteome;Repeat;Repressor;Ribonucleoprotein;RNA-binding;RNA-mediated gene silencing;Synapse;Synaptosome;Translation regulation;Transport;Ubl conjugation","SUBCELLULAR LOCATION: Cytoplasm, Cytoplasmic ribonucleoprotein granule {ECO:0000269|PubMed:15028757, ECO:0000269|PubMed:15312650, ECO:0000269|PubMed:15329415, ECO:0000269|PubMed:16098134, ECO:0000269|PubMed:18539120, ECO:0000269|PubMed:8842725, ECO:0000269|PubMed:9285783}. Cytoplasm, Stress granule {ECO:0000250|UniProtKB:Q06787}. Nucleus {ECO:0000269|PubMed:16908410, ECO:0000269|PubMed:31340148, ECO:0000269|PubMed:8842725, ECO:0000269|PubMed:8895584}. Nucleus, nucleolus {ECO:0000250|UniProtKB:Q06787}. Chromosome, centromere {ECO:0000269|PubMed:24813610}. Chromosome {ECO:0000269|PubMed:24813610}. Cytoplasm {ECO:0000269|PubMed:11438699, ECO:0000269|PubMed:14570712, ECO:0000269|PubMed:15317853, ECO:0000269|PubMed:16790844, ECO:0000269|PubMed:24709664, ECO:0000269|PubMed:8895584}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:11438699, ECO:0000269|PubMed:16790844, ECO:0000269|PubMed:8842725, ECO:0000269|PubMed:9285783}. Perikaryon {ECO:0000269|PubMed:14613971, ECO:0000269|PubMed:16908410, ECO:0000269|PubMed:18805096, ECO:0000269|PubMed:19193898}. Cell projection, neuron projection {ECO:0000250|UniProtKB:Q06787}. Cell projection, axon {ECO:0000269|PubMed:16631377, ECO:0000269|PubMed:19193898}. Cell projection, dendrite {ECO:0000269|PubMed:15028757, ECO:0000269|PubMed:16631377, ECO:0000269|PubMed:16908410, ECO:0000269|PubMed:18539120, ECO:0000269|PubMed:18805096, ECO:0000269|PubMed:19193898}. Cell projection, dendritic spine {ECO:0000269|PubMed:15028757, ECO:0000269|PubMed:16631377}. Synapse, synaptosome {ECO:0000269|PubMed:18805096}. Cell projection, filopodium {ECO:0000269|PubMed:16631377}. Cell projection, growth cone {ECO:0000269|PubMed:16631377}. Cell projection, filopodium tip {ECO:0000269|PubMed:16631377}. Synapse {ECO:0000269|PubMed:16631377}. Postsynaptic cell membrane {ECO:0000269|PubMed:19193898, ECO:0000269|PubMed:27770568}. Presynaptic cell membrane {ECO:0000269|PubMed:19193898, ECO:0000269|PubMed:27770568}. Cell membrane {ECO:0000269|PubMed:24709664}. Note=Mediates formation and localizes to cytoplasmic ribonucleoprotein membraneless compartments (By similarity). Localizes to cytoplasmic granules, also referred to as messenger ribonucleoprotein particles or mRNPs, along dendrites and dendritic spines (PubMed:15028757, PubMed:16631377). FMR1-containing cytoplasmic granules colocalize to F-actin-rich structures, including filopodium, spines and growth cone during the development of hippocampal neurons (By similarity). FMR1-containing cytoplasmic granules are transported out of the soma along axon and dendrite to synaptic contacts in a microtubule- and kinesin-dependent manner (PubMed:15312650, PubMed:16098134, PubMed:18539120). Colocalizes with FXR1 and FXR2 in discrete granules, called fragile X granules (FXGs), along axon and presynaptic compartments (PubMed:19193898). Colocalizes with TDRD3 in cytoplasmic stress granules (SGs) in response to various cellular stress (By similarity). Colocalizes with H2AX/H2A.x in pericentromeric heterochromatin in response to DNA damaging agents (PubMed:24813610). Localizes on meiotic pachytene-stage chromosomes (PubMed:24813610). Forms nuclear foci representing sites of ongoing DNA replication in response to DNA damaging agents (PubMed:24813610). Shuttles between nucleus and cytoplasm in a XPO1/CRM1-dependent manner (PubMed:8895584, PubMed:8842725). Colocalizes with CACNA1B in the cytoplasm and at the cell membrane of neurons (PubMed:24709664). Colocalizes with CYFIP1, CYFIP2, NXF2 and ribosomes in the perinuclear region (PubMed:11438699, PubMed:16790844). Colocalizes with CYFIP1 and EIF4E in dendrites and probably at synapses (PubMed:18805096). Colocalizes with FXR1, kinesin, 60S acidic ribosomal protein RPLP0 and SMN in cytoplasmic granules in the soma and neurite cell processes (By similarity). {ECO:0000250|UniProtKB:Q06787, ECO:0000250|UniProtKB:Q80WE1, ECO:0000269|PubMed:11438699, ECO:0000269|PubMed:15028757, ECO:0000269|PubMed:15312650, ECO:0000269|PubMed:16098134, ECO:0000269|PubMed:16631377, ECO:0000269|PubMed:16790844, ECO:0000269|PubMed:18539120, ECO:0000269|PubMed:18805096, ECO:0000269|PubMed:19193898, ECO:0000269|PubMed:24709664, ECO:0000269|PubMed:24813610, ECO:0000269|PubMed:8842725, ECO:0000269|PubMed:8895584}.; SUBCELLULAR LOCATION: [Isoform 4]: Nucleus {ECO:0000269|PubMed:8842725}. Nucleus, nucleoplasm {ECO:0000269|PubMed:8842725}.",NA
"5103","Q80ZA7","Fmr1nb",NA,"reviewed","FMR1N_MOUSE","Fmr1 neighbor protein (Protein mNY-SAR-35)","Alternative splicing;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"5104","P11276","Fn1",NA,"reviewed","FINC_MOUSE","Fibronectin (FN) [Cleaved into: Anastellin]","3D-structure;Acute phase;Alternative splicing;Angiogenesis;Cell adhesion;Cell shape;Disulfide bond;Extracellular matrix;Glycoprotein;Heparin-binding;Isopeptide bond;Oxidation;Phosphoprotein;Pyrrolidone carboxylic acid;Reference proteome;Repeat;Secreted;Signal;Sulfation","SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000305}. Secreted {ECO:0000269|PubMed:36812915}.","Fibronectin"
"5105","Q9ER35","Fn3k",NA,"reviewed","FN3K_MOUSE","Fructosamine-3-kinase (EC 2.7.1.171) (Protein-psicosamine 3-kinase FN3K) (Protein-ribulosamine 3-kinase FN3K) (EC 2.7.1.172)","Acetylation;ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Transferase",NA,NA
"5106","Q8K274","Fn3krp",NA,"reviewed","KT3K_MOUSE","Ketosamine-3-kinase (EC 2.7.1.172) (Fructosamine-3-kinase-related protein) (FN3K-RP) (FN3K-related protein) (Protein-psicosamine 3-kinase FN3KRP) (EC 2.7.1.-)","ATP-binding;Kinase;Nucleotide-binding;Phosphoprotein;Reference proteome;Transferase",NA,NA
"5107","Q80TY0","Fnbp1","Fbp17 Kiaa0554","reviewed","FNBP1_MOUSE","Formin-binding protein 1 (Formin-binding protein 17)","Acetylation;Alternative splicing;Cell membrane;Coated pit;Coiled coil;Cytoplasm;Cytoplasmic vesicle;Cytoskeleton;Endocytosis;Lipid-binding;Lysosome;Membrane;Phosphoprotein;Reference proteome;SH3 domain","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, cell cortex {ECO:0000250}. Lysosome {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Membrane, clathrin-coated pit {ECO:0000250}. Note=Enriched in cortical regions coincident with F-actin. Also localizes to endocytic vesicles and lysosomes. {ECO:0000250}.",NA
"5108","Q8K012","Fnbp1l","Toca1","reviewed","FBP1L_MOUSE","Formin-binding protein 1-like (Transducer of Cdc42-dependent actin assembly protein 1) (Toca-1)","Alternative splicing;Autophagy;Cell membrane;Coiled coil;Cytoplasm;Cytoplasmic vesicle;Cytoskeleton;Endocytosis;Lipid-binding;Membrane;Phosphoprotein;Reference proteome;SH3 domain","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, cell cortex {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.",NA
"5109","Q6ZQ03","Fnbp4","Fbp30 Kiaa1014","reviewed","FNBP4_MOUSE","Formin-binding protein 4 (Formin-binding protein 30)","Acetylation;Alternative splicing;Isopeptide bond;Phosphoprotein;Reference proteome;Repeat;Ubl conjugation",NA,NA
"5110","A2A9Q0","Fndc10",NA,"reviewed","FND10_MOUSE","Fibronectin type III domain-containing protein 10","Glycoprotein;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.",NA
"5111","Q80WB0","Fndc11",NA,"reviewed","FND11_MOUSE","Fibronectin type III domain-containing protein 11","Reference proteome",NA,NA
"5112","Q8BX90","Fndc3a","D14Ertd453e Fndc3 Kiaa0970","reviewed","FND3A_MOUSE","Fibronectin type-III domain-containing protein 3A","Acetylation;Golgi apparatus;Membrane;Phosphoprotein;Reference proteome;Repeat;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.",NA
"5113","Q6NWW9","Fndc3b","Fad104 Kiaa4164 Ns5abp37","reviewed","FND3B_MOUSE","Fibronectin type III domain-containing protein 3B (Factor for adipocyte differentiation 104) (HCV NS5A-binding protein 37)","Membrane;Phosphoprotein;Reference proteome;Repeat;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.",NA
"5114","Q6DFV6","Fndc3c1","Fndc3c Gm784","reviewed","FN3C1_MOUSE","Fibronectin type III domain containing protein 3C1","Membrane;Reference proteome;Repeat;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.",NA
"5115","Q3TR08","Fndc4","Fnmp1 Frcp1","reviewed","FNDC4_MOUSE","Fibronectin type III domain-containing protein 4 (Fibronectin type III repeat-containing protein 1)","Glycoprotein;Membrane;Reference proteome;Secreted;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}. Secreted {ECO:0000269|PubMed:27066907}. Note=The N-terminus is probably cleaved to release a secreted extracellular portion of the protein. {ECO:0000269|PubMed:27066907}.",NA
"5116","Q8K4Z2","Fndc5","Frcp2 Pep","reviewed","FNDC5_MOUSE","Fibronectin type III domain-containing protein 5 (Fibronectin type III repeat-containing protein 2) (Peroxisomal protein) (PeP) [Cleaved into: Irisin]","Cell membrane;Direct protein sequencing;Glycoprotein;Hormone;Membrane;Peroxisome;Reference proteome;Secreted;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Peroxisome membrane; Single-pass type I membrane protein. Secreted. Note=Imported in peroxisomes through the PEX5 receptor pathway.; SUBCELLULAR LOCATION: [Irisin]: Secreted. Note=Detected in the blood of individuals subjected to endurance exercise.",NA
"5117","A2AED3","Fndc7",NA,"reviewed","FNDC7_MOUSE","Fibronectin type III domain-containing protein 7","Alternative splicing;Glycoprotein;Reference proteome;Repeat;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000305}.",NA
"5118","Q9D2H8","Fndc8",NA,"reviewed","FNDC8_MOUSE","Fibronectin type III domain-containing protein 8","Alternative splicing;Reference proteome",NA,NA
"5119","Q8BJN4","Fndc9",NA,"reviewed","FNDC9_MOUSE","Fibronectin type III domain-containing protein 9","Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.",NA
"5120","Q68FD7","Fnip1","Kiaa1961","reviewed","FNIP1_MOUSE","Folliculin-interacting protein 1","3D-structure;Cytoplasm;Glycoprotein;Isopeptide bond;Lysosome;Membrane;Oxidation;Phosphoprotein;Reference proteome;Ubl conjugation","SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000250|UniProtKB:Q8TF40}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q8TF40}. Note=Localizes to lysosome membrane in amino acid-depleted conditions and relocalizes to the cytosol upon refeeding. Colocalizes with FLCN in the cytoplasm. {ECO:0000250|UniProtKB:Q8TF40}.",NA
"5121","Q80TD3","Fnip2","Kiaa1450 Mapo1","reviewed","FNIP2_MOUSE","Folliculin-interacting protein 2 (O6-methylguanine-induced apoptosis 1 protein)","Cytoplasm;DNA damage;Lysosome;Membrane;Phosphoprotein;Reference proteome","SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000250|UniProtKB:Q9P278}. Cytoplasm {ECO:0000269|PubMed:19137017}. Note=Colocalizes with FLCN in the cytoplasm. {ECO:0000250|UniProtKB:Q9P278}.",NA
"5122","Q61239","Fnta",NA,"reviewed","FNTA_MOUSE","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha (EC 2.5.1.58) (EC 2.5.1.59) (CAAX farnesyltransferase subunit alpha) (FTase-alpha) (Ras proteins prenyltransferase subunit alpha) (Type I protein geranyl-geranyltransferase subunit alpha) (GGTase-I-alpha)","Acetylation;Magnesium;Phosphoprotein;Prenyltransferase;Reference proteome;Repeat;Transferase",NA,NA
"5123","Q8K2I1","Fntb",NA,"reviewed","FNTB_MOUSE","Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58) (CAAX farnesyltransferase subunit beta) (Ras proteins prenyltransferase subunit beta)","3D-structure;Lipid metabolism;Metal-binding;Phosphoprotein;Prenyltransferase;Reference proteome;Repeat;Transferase;Zinc",NA,NA
"5124","A2AKG8","Focad","Kiaa1797","reviewed","FOCAD_MOUSE","Focadhesin","Acetylation;Alternative splicing;Cell junction;Cytoplasm;Reference proteome","SUBCELLULAR LOCATION: Cell junction, focal adhesion {ECO:0000250|UniProtKB:Q5VW36}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q5VW36}. Note=In astrocytes, colocalizes with VCL to the end of actin stress fibers, which normally terminate at focal adhesions. In hepatocytes, it is found in the cytosol. {ECO:0000250|UniProtKB:Q5VW36}.",NA
"5125","O35409","Folh1","Mopsm Naalad1","reviewed","FOLH1_MOUSE","Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen homolog) (Pteroylpoly-gamma-glutamate carboxypeptidase)","Calcium;Carboxypeptidase;Cell membrane;Dipeptidase;Glycoprotein;Hydrolase;Membrane;Metal-binding;Metalloprotease;Multifunctional enzyme;Phosphoprotein;Protease;Reference proteome;Signal-anchor;Transmembrane;Transmembrane helix;Zinc","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q04609}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q04609}.",NA
"5126","P35846","Folr1","Fbp1 Folbp1","reviewed","FOLR1_MOUSE","Folate receptor alpha (FR-alpha) (Folate receptor 1) (Folate-binding protein 1)","Cell membrane;Cytoplasmic vesicle;Disulfide bond;Endosome;Folate-binding;Glycoprotein;GPI-anchor;Lipoprotein;Membrane;Receptor;Reference proteome;Secreted;Signal;Transport","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P15328}; Lipid-anchor, GPI-anchor {ECO:0000250|UniProtKB:P15328}. Apical cell membrane {ECO:0000250|UniProtKB:P15328}; Lipid-anchor, GPI-anchor {ECO:0000250|UniProtKB:P15328}. Basolateral cell membrane {ECO:0000250|UniProtKB:P15328}; Lipid-anchor, GPI-like-anchor {ECO:0000250|UniProtKB:P15328}. Secreted {ECO:0000250|UniProtKB:P15328}. Cytoplasmic vesicle {ECO:0000250|UniProtKB:P15328}. Cytoplasmic vesicle, clathrin-coated vesicle {ECO:0000250|UniProtKB:P15328}. Endosome {ECO:0000250|UniProtKB:P15328}. Note=Endocytosed into cytoplasmic vesicles and then recycled to the cell membrane. {ECO:0000250|UniProtKB:P15328}.",NA
